"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","18.04.2022 04:00 - 18.04.2022 05:00 (CET/CEST)","8","n/e","277","n/e","46","n/e","0","n/e","n/e","n/e","0","","216","n/e","n/e","690","n/e","n/e","0","12","n/e","0"
"BZN|SI","18.04.2022 05:00 - 18.04.2022 06:00 (CET/CEST)","8","n/e","280","n/e","49","n/e","0","n/e","n/e","n/e","0","","278","n/e","n/e","690","n/e","n/e","0","12","n/e","0"
"BZN|SI","18.04.2022 06:00 - 18.04.2022 07:00 (CET/CEST)","8","n/e","277","n/e","51","n/e","0","n/e","n/e","n/e","0","","467","n/e","n/e","690","n/e","n/e","3","12","n/e","0"
"BZN|SI","18.04.2022 07:00 - 18.04.2022 08:00 (CET/CEST)","8","n/e","276","n/e","52","n/e","0","n/e","n/e","n/e","0","","454","n/e","n/e","690","n/e","n/e","25","12","n/e","0"
"BZN|SI","18.04.2022 08:00 - 18.04.2022 09:00 (CET/CEST)","8","n/e","275","n/e","51","n/e","0","n/e","n/e","n/e","0","","460","n/e","n/e","690","n/e","n/e","63","12","n/e","0"
"BZN|SI","18.04.2022 09:00 - 18.04.2022 10:00 (CET/CEST)","8","n/e","278","n/e","47","n/e","0","n/e","n/e","n/e","0","","372","n/e","n/e","691","n/e","n/e","100","13","n/e","0"
"BZN|SI","18.04.2022 10:00 - 18.04.2022 11:00 (CET/CEST)","8","n/e","265","n/e","47","n/e","0","n/e","n/e","n/e","0","","238","n/e","n/e","691","n/e","n/e","124","13","n/e","0"
"BZN|SI","18.04.2022 11:00 - 18.04.2022 12:00 (CET/CEST)","8","n/e","266","n/e","46","n/e","0","n/e","n/e","n/e","0","","194","n/e","n/e","691","n/e","n/e","130","12","n/e","0"
"BZN|SI","18.04.2022 12:00 - 18.04.2022 13:00 (CET/CEST)","8","n/e","270","n/e","45","n/e","0","n/e","n/e","n/e","0","","161","n/e","n/e","691","n/e","n/e","128","12","n/e","0"
"BZN|SI","18.04.2022 13:00 - 18.04.2022 14:00 (CET/CEST)","8","n/e","274","n/e","45","n/e","0","n/e","n/e","n/e","0","","174","n/e","n/e","691","n/e","n/e","122","13","n/e","0"
"BZN|SI","18.04.2022 14:00 - 18.04.2022 15:00 (CET/CEST)","8","n/e","268","n/e","45","n/e","0","n/e","n/e","n/e","0","","185","n/e","n/e","691","n/e","n/e","109","13","n/e","0"
"BZN|SI","18.04.2022 15:00 - 18.04.2022 16:00 (CET/CEST)","8","n/e","271","n/e","42","n/e","0","n/e","n/e","n/e","0","","174","n/e","n/e","691","n/e","n/e","97","12","n/e","0"
"BZN|SI","18.04.2022 16:00 - 18.04.2022 17:00 (CET/CEST)","8","n/e","267","n/e","42","n/e","0","n/e","n/e","n/e","0","","146","n/e","n/e","691","n/e","n/e","72","12","n/e","0"
"BZN|SI","18.04.2022 17:00 - 18.04.2022 18:00 (CET/CEST)","8","n/e","267","n/e","43","n/e","0","n/e","n/e","n/e","0","","197","n/e","n/e","691","n/e","n/e","44","12","n/e","0"
"BZN|SI","18.04.2022 18:00 - 18.04.2022 19:00 (CET/CEST)","8","n/e","369","n/e","46","n/e","0","n/e","n/e","n/e","1","","385","n/e","n/e","691","n/e","n/e","17","11","n/e","0"
"BZN|SI","18.04.2022 19:00 - 18.04.2022 20:00 (CET/CEST)","8","n/e","473","n/e","46","n/e","0","n/e","n/e","n/e","171","","650","n/e","n/e","691","n/e","n/e","2","12","n/e","0"
"BZN|SI","18.04.2022 20:00 - 18.04.2022 21:00 (CET/CEST)","8","n/e","474","n/e","47","n/e","0","n/e","n/e","n/e","167","","671","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","18.04.2022 21:00 - 18.04.2022 22:00 (CET/CEST)","8","n/e","473","n/e","47","n/e","0","n/e","n/e","n/e","0","","535","n/e","n/e","690","n/e","n/e","0","12","n/e","0"
"BZN|SI","18.04.2022 22:00 - 18.04.2022 23:00 (CET/CEST)","8","n/e","396","n/e","45","n/e","0","n/e","n/e","n/e","0","","421","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","18.04.2022 23:00 - 19.04.2022 00:00 (CET/CEST)","8","n/e","271","n/e","45","n/e","0","n/e","n/e","n/e","0","","338","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 00:00 - 19.04.2022 01:00 (CET/CEST)","8","n/e","258","n/e","43","n/e","0","n/e","n/e","n/e","0","","148","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 01:00 - 19.04.2022 02:00 (CET/CEST)","8","n/e","258","n/e","46","n/e","0","n/e","n/e","n/e","0","","109","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 02:00 - 19.04.2022 03:00 (CET/CEST)","8","n/e","273","n/e","47","n/e","0","n/e","n/e","n/e","0","","103","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 03:00 - 19.04.2022 04:00 (CET/CEST)","8","n/e","273","n/e","47","n/e","0","n/e","n/e","n/e","0","","103","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 04:00 - 19.04.2022 05:00 (CET/CEST)","8","n/e","275","n/e","50","n/e","0","n/e","n/e","n/e","0","","108","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 05:00 - 19.04.2022 06:00 (CET/CEST)","8","n/e","314","n/e","51","n/e","0","n/e","n/e","n/e","0","","179","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 06:00 - 19.04.2022 07:00 (CET/CEST)","8","n/e","406","n/e","51","n/e","0","n/e","n/e","n/e","0","","399","n/e","n/e","690","n/e","n/e","1","11","n/e","0"
"BZN|SI","19.04.2022 07:00 - 19.04.2022 08:00 (CET/CEST)","8","n/e","480","n/e","50","n/e","0","n/e","n/e","n/e","1","","665","n/e","n/e","690","n/e","n/e","11","11","n/e","0"
"BZN|SI","19.04.2022 08:00 - 19.04.2022 09:00 (CET/CEST)","8","n/e","488","n/e","46","n/e","0","n/e","n/e","n/e","123","","680","n/e","n/e","690","n/e","n/e","27","13","n/e","0"
"BZN|SI","19.04.2022 09:00 - 19.04.2022 10:00 (CET/CEST)","8","n/e","488","n/e","46","n/e","0","n/e","n/e","n/e","1","","453","n/e","n/e","690","n/e","n/e","45","12","n/e","0"
"BZN|SI","19.04.2022 10:00 - 19.04.2022 11:00 (CET/CEST)","8","n/e","488","n/e","45","n/e","0","n/e","n/e","n/e","0","","311","n/e","n/e","690","n/e","n/e","57","12","n/e","0"
"BZN|SI","19.04.2022 11:00 - 19.04.2022 12:00 (CET/CEST)","8","n/e","479","n/e","46","n/e","0","n/e","n/e","n/e","0","","294","n/e","n/e","690","n/e","n/e","59","12","n/e","0"
"BZN|SI","19.04.2022 12:00 - 19.04.2022 13:00 (CET/CEST)","8","n/e","458","n/e","42","n/e","0","n/e","n/e","n/e","0","","239","n/e","n/e","690","n/e","n/e","56","13","n/e","0"
"BZN|SI","19.04.2022 13:00 - 19.04.2022 14:00 (CET/CEST)","8","n/e","431","n/e","42","n/e","0","n/e","n/e","n/e","0","","161","n/e","n/e","691","n/e","n/e","47","12","n/e","0"
"BZN|SI","19.04.2022 14:00 - 19.04.2022 15:00 (CET/CEST)","8","n/e","426","n/e","45","n/e","0","n/e","n/e","n/e","0","","127","n/e","n/e","691","n/e","n/e","39","12","n/e","0"
"BZN|SI","19.04.2022 15:00 - 19.04.2022 16:00 (CET/CEST)","8","n/e","460","n/e","45","n/e","0","n/e","n/e","n/e","0","","172","n/e","n/e","691","n/e","n/e","37","12","n/e","0"
"BZN|SI","19.04.2022 16:00 - 19.04.2022 17:00 (CET/CEST)","8","n/e","491","n/e","42","n/e","0","n/e","n/e","n/e","0","","383","n/e","n/e","691","n/e","n/e","32","12","n/e","0"
"BZN|SI","19.04.2022 17:00 - 19.04.2022 18:00 (CET/CEST)","8","n/e","490","n/e","48","n/e","0","n/e","n/e","n/e","0","","621","n/e","n/e","691","n/e","n/e","23","12","n/e","0"
"BZN|SI","19.04.2022 18:00 - 19.04.2022 19:00 (CET/CEST)","8","n/e","489","n/e","47","n/e","0","n/e","n/e","n/e","0","","676","n/e","n/e","691","n/e","n/e","11","11","n/e","0"
"BZN|SI","19.04.2022 19:00 - 19.04.2022 20:00 (CET/CEST)","8","n/e","487","n/e","47","n/e","0","n/e","n/e","n/e","0","","672","n/e","n/e","691","n/e","n/e","2","11","n/e","0"
"BZN|SI","19.04.2022 20:00 - 19.04.2022 21:00 (CET/CEST)","8","n/e","485","n/e","47","n/e","0","n/e","n/e","n/e","110","","648","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 21:00 - 19.04.2022 22:00 (CET/CEST)","8","n/e","488","n/e","44","n/e","0","n/e","n/e","n/e","166","","504","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 22:00 - 19.04.2022 23:00 (CET/CEST)","8","n/e","383","n/e","44","n/e","0","n/e","n/e","n/e","138","","380","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","19.04.2022 23:00 - 20.04.2022 00:00 (CET/CEST)","8","n/e","278","n/e","44","n/e","0","n/e","n/e","n/e","1","","292","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","20.04.2022 00:00 - 20.04.2022 01:00 (CET/CEST)","7","n/e","278","n/e","42","n/e","0","n/e","n/e","n/e","0","","160","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","20.04.2022 01:00 - 20.04.2022 02:00 (CET/CEST)","7","n/e","278","n/e","45","n/e","0","n/e","n/e","n/e","0","","116","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","20.04.2022 02:00 - 20.04.2022 03:00 (CET/CEST)","7","n/e","276","n/e","47","n/e","0","n/e","n/e","n/e","0","","112","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","20.04.2022 03:00 - 20.04.2022 04:00 (CET/CEST)","7","n/e","275","n/e","46","n/e","0","n/e","n/e","n/e","0","","111","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","20.04.2022 04:00 - 20.04.2022 05:00 (CET/CEST)","7","n/e","271","n/e","49","n/e","0","n/e","n/e","n/e","0","","111","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","20.04.2022 05:00 - 20.04.2022 06:00 (CET/CEST)","7","n/e","317","n/e","50","n/e","0","n/e","n/e","n/e","0","","176","n/e","n/e","691","n/e","n/e","0","12","n/e","0"
"BZN|SI","20.04.2022 06:00 - 20.04.2022 07:00 (CET/CEST)","7","n/e","410","n/e","51","n/e","0","n/e","n/e","n/e","0","","442","n/e","n/e","690","n/e","n/e","3","11","n/e","1"
"BZN|SI","20.04.2022 07:00 - 20.04.2022 08:00 (CET/CEST)","7","n/e","478","n/e","52","n/e","0","n/e","n/e","n/e","0","","700","n/e","n/e","690","n/e","n/e","27","11","n/e","0"
"BZN|SI","20.04.2022 08:00 - 20.04.2022 09:00 (CET/CEST)","7","n/e","484","n/e","50","n/e","0","n/e","n/e","n/e","1","","703","n/e","n/e","690","n/e","n/e","68","12","n/e","1"
"BZN|SI","20.04.2022 09:00 - 20.04.2022 10:00 (CET/CEST)","7","n/e","481","n/e","47","n/e","0","n/e","n/e","n/e","172","","620","n/e","n/e","690","n/e","n/e","104","11","n/e","1"
"BZN|SI","20.04.2022 10:00 - 20.04.2022 11:00 (CET/CEST)","7","n/e","480","n/e","47","n/e","0","n/e","n/e","n/e","1","","422","n/e","n/e","691","n/e","n/e","127","12","n/e","1"
"BZN|SI","20.04.2022 11:00 - 20.04.2022 12:00 (CET/CEST)","7","n/e","483","n/e","45","n/e","0","n/e","n/e","n/e","0","","413","n/e","n/e","690","n/e","n/e","146","12","n/e","0"
"BZN|SI","20.04.2022 12:00 - 20.04.2022 13:00 (CET/CEST)","7","n/e","483","n/e","44","n/e","0","n/e","n/e","n/e","0","","370","n/e","n/e","691","n/e","n/e","152","12","n/e","0"
"BZN|SI","20.04.2022 13:00 - 20.04.2022 14:00 (CET/CEST)","7","n/e","434","n/e","43","n/e","0","n/e","n/e","n/e","0","","266","n/e","n/e","691","n/e","n/e","149","11","n/e","1"
"BZN|SI","20.04.2022 14:00 - 20.04.2022 15:00 (CET/CEST)","7","n/e","420","n/e","44","n/e","0","n/e","n/e","n/e","0","","156","n/e","n/e","691","n/e","n/e","142","8","n/e","1"
"BZN|SI","20.04.2022 15:00 - 20.04.2022 16:00 (CET/CEST)","7","n/e","432","n/e","44","n/e","0","n/e","n/e","n/e","0","","153","n/e","n/e","691","n/e","n/e","121","11","n/e","1"
"BZN|SI","20.04.2022 16:00 - 20.04.2022 17:00 (CET/CEST)","7","n/e","475","n/e","42","n/e","0","n/e","n/e","n/e","0","","322","n/e","n/e","691","n/e","n/e","112","12","n/e","1"
"BZN|SI","20.04.2022 17:00 - 20.04.2022 18:00 (CET/CEST)","7","n/e","487","n/e","46","n/e","0","n/e","n/e","n/e","0","","600","n/e","n/e","691","n/e","n/e","76","11","n/e","0"
"BZN|SI","20.04.2022 18:00 - 20.04.2022 19:00 (CET/CEST)","7","n/e","488","n/e","52","n/e","0","n/e","n/e","n/e","159","","618","n/e","n/e","691","n/e","n/e","32","11","n/e","0"
"BZN|SI","20.04.2022 19:00 - 20.04.2022 20:00 (CET/CEST)","7","n/e","489","n/e","50","n/e","0","n/e","n/e","n/e","165","","713","n/e","n/e","691","n/e","n/e","2","10","n/e","0"
"BZN|SI","20.04.2022 20:00 - 20.04.2022 21:00 (CET/CEST)","7","n/e","488","n/e","49","n/e","0","n/e","n/e","n/e","164","","708","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","20.04.2022 21:00 - 20.04.2022 22:00 (CET/CEST)","7","n/e","435","n/e","49","n/e","0","n/e","n/e","n/e","164","","536","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","20.04.2022 22:00 - 20.04.2022 23:00 (CET/CEST)","7","n/e","346","n/e","46","n/e","0","n/e","n/e","n/e","163","","412","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","20.04.2022 23:00 - 21.04.2022 00:00 (CET/CEST)","7","n/e","286","n/e","45","n/e","0","n/e","n/e","n/e","1","","307","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 00:00 - 21.04.2022 01:00 (CET/CEST)","7","n/e","278","n/e","43","n/e","0","n/e","n/e","n/e","0","","170","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 01:00 - 21.04.2022 02:00 (CET/CEST)","7","n/e","281","n/e","45","n/e","0","n/e","n/e","n/e","0","","107","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 02:00 - 21.04.2022 03:00 (CET/CEST)","7","n/e","278","n/e","46","n/e","0","n/e","n/e","n/e","0","","101","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 03:00 - 21.04.2022 04:00 (CET/CEST)","7","n/e","286","n/e","46","n/e","0","n/e","n/e","n/e","0","","105","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 04:00 - 21.04.2022 05:00 (CET/CEST)","7","n/e","279","n/e","48","n/e","0","n/e","n/e","n/e","0","","105","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 05:00 - 21.04.2022 06:00 (CET/CEST)","7","n/e","337","n/e","52","n/e","0","n/e","n/e","n/e","0","","189","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 06:00 - 21.04.2022 07:00 (CET/CEST)","7","n/e","434","n/e","51","n/e","0","n/e","n/e","n/e","0","","490","n/e","n/e","691","n/e","n/e","3","11","n/e","0"
"BZN|SI","21.04.2022 07:00 - 21.04.2022 08:00 (CET/CEST)","7","n/e","481","n/e","52","n/e","0","n/e","n/e","n/e","172","","692","n/e","n/e","691","n/e","n/e","21","11","n/e","0"
"BZN|SI","21.04.2022 08:00 - 21.04.2022 09:00 (CET/CEST)","7","n/e","479","n/e","46","n/e","0","n/e","n/e","n/e","174","","707","n/e","n/e","692","n/e","n/e","53","11","n/e","0"
"BZN|SI","21.04.2022 09:00 - 21.04.2022 10:00 (CET/CEST)","7","n/e","479","n/e","45","n/e","0","n/e","n/e","n/e","171","","644","n/e","n/e","693","n/e","n/e","87","11","n/e","0"
"BZN|SI","21.04.2022 10:00 - 21.04.2022 11:00 (CET/CEST)","7","n/e","478","n/e","46","n/e","0","n/e","n/e","n/e","157","","469","n/e","n/e","691","n/e","n/e","114","12","n/e","0"
"BZN|SI","21.04.2022 11:00 - 21.04.2022 12:00 (CET/CEST)","7","n/e","478","n/e","45","n/e","0","n/e","n/e","n/e","0","","353","n/e","n/e","691","n/e","n/e","124","11","n/e","0"
"BZN|SI","21.04.2022 12:00 - 21.04.2022 13:00 (CET/CEST)","7","n/e","457","n/e","47","n/e","0","n/e","n/e","n/e","0","","278","n/e","n/e","691","n/e","n/e","126","12","n/e","0"
"BZN|SI","21.04.2022 13:00 - 21.04.2022 14:00 (CET/CEST)","7","n/e","424","n/e","46","n/e","0","n/e","n/e","n/e","0","","197","n/e","n/e","691","n/e","n/e","117","13","n/e","0"
"BZN|SI","21.04.2022 14:00 - 21.04.2022 15:00 (CET/CEST)","7","n/e","419","n/e","45","n/e","0","n/e","n/e","n/e","0","","157","n/e","n/e","691","n/e","n/e","102","12","n/e","0"
"BZN|SI","21.04.2022 15:00 - 21.04.2022 16:00 (CET/CEST)","7","n/e","424","n/e","43","n/e","0","n/e","n/e","n/e","0","","155","n/e","n/e","691","n/e","n/e","96","11","n/e","0"
"BZN|SI","21.04.2022 16:00 - 21.04.2022 17:00 (CET/CEST)","7","n/e","420","n/e","43","n/e","0","n/e","n/e","n/e","0","","181","n/e","n/e","691","n/e","n/e","83","11","n/e","0"
"BZN|SI","21.04.2022 17:00 - 21.04.2022 18:00 (CET/CEST)","7","n/e","437","n/e","45","n/e","0","n/e","n/e","n/e","0","","290","n/e","n/e","691","n/e","n/e","52","12","n/e","0"
"BZN|SI","21.04.2022 18:00 - 21.04.2022 19:00 (CET/CEST)","7","n/e","484","n/e","47","n/e","0","n/e","n/e","n/e","163","","462","n/e","n/e","691","n/e","n/e","20","11","n/e","0"
"BZN|SI","21.04.2022 19:00 - 21.04.2022 20:00 (CET/CEST)","7","n/e","489","n/e","49","n/e","0","n/e","n/e","n/e","163","","691","n/e","n/e","691","n/e","n/e","2","11","n/e","0"
"BZN|SI","21.04.2022 20:00 - 21.04.2022 21:00 (CET/CEST)","7","n/e","489","n/e","48","n/e","0","n/e","n/e","n/e","162","","701","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 21:00 - 21.04.2022 22:00 (CET/CEST)","7","n/e","456","n/e","48","n/e","0","n/e","n/e","n/e","0","","502","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 22:00 - 21.04.2022 23:00 (CET/CEST)","7","n/e","335","n/e","46","n/e","0","n/e","n/e","n/e","0","","332","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","21.04.2022 23:00 - 22.04.2022 00:00 (CET/CEST)","7","n/e","276","n/e","45","n/e","0","n/e","n/e","n/e","0","","231","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","22.04.2022 00:00 - 22.04.2022 01:00 (CET/CEST)","6","n/e","275","n/e","43","n/e","0","n/e","n/e","n/e","0","","139","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","22.04.2022 01:00 - 22.04.2022 02:00 (CET/CEST)","6","n/e","282","n/e","46","n/e","0","n/e","n/e","n/e","0","","96","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","22.04.2022 02:00 - 22.04.2022 03:00 (CET/CEST)","6","n/e","281","n/e","47","n/e","0","n/e","n/e","n/e","0","","95","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","22.04.2022 03:00 - 22.04.2022 04:00 (CET/CEST)","6","n/e","280","n/e","46","n/e","0","n/e","n/e","n/e","0","","95","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","22.04.2022 04:00 - 22.04.2022 05:00 (CET/CEST)","6","n/e","285","n/e","50","n/e","0","n/e","n/e","n/e","0","","95","n/e","n/e","691","n/e","n/e","0","9","n/e","0"
"BZN|SI","22.04.2022 05:00 - 22.04.2022 06:00 (CET/CEST)","6","n/e","330","n/e","52","n/e","0","n/e","n/e","n/e","0","","136","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","22.04.2022 06:00 - 22.04.2022 07:00 (CET/CEST)","6","n/e","428","n/e","52","n/e","0","n/e","n/e","n/e","0","","411","n/e","n/e","691","n/e","n/e","1","11","n/e","1"
"BZN|SI","22.04.2022 07:00 - 22.04.2022 08:00 (CET/CEST)","6","n/e","473","n/e","49","n/e","0","n/e","n/e","n/e","156","","672","n/e","n/e","691","n/e","n/e","4","11","n/e","1"
"BZN|SI","22.04.2022 08:00 - 22.04.2022 09:00 (CET/CEST)","6","n/e","472","n/e","42","n/e","0","n/e","n/e","n/e","159","","714","n/e","n/e","691","n/e","n/e","11","20","n/e","1"
"BZN|SI","22.04.2022 09:00 - 22.04.2022 10:00 (CET/CEST)","6","n/e","474","n/e","44","n/e","0","n/e","n/e","n/e","102","","686","n/e","n/e","690","n/e","n/e","18","11","n/e","2"
"BZN|SI","22.04.2022 10:00 - 22.04.2022 11:00 (CET/CEST)","6","n/e","473","n/e","54","n/e","0","n/e","n/e","n/e","0","","624","n/e","n/e","688","n/e","n/e","23","11","n/e","2"
"BZN|SI","22.04.2022 11:00 - 22.04.2022 12:00 (CET/CEST)","6","n/e","454","n/e","71","n/e","0","n/e","n/e","n/e","0","","473","n/e","n/e","687","n/e","n/e","32","11","n/e","1"
"BZN|SI","22.04.2022 12:00 - 22.04.2022 13:00 (CET/CEST)","6","n/e","452","n/e","43","n/e","0","n/e","n/e","n/e","0","","287","n/e","n/e","687","n/e","n/e","35","12","n/e","1"
"BZN|SI","22.04.2022 13:00 - 22.04.2022 14:00 (CET/CEST)","6","n/e","460","n/e","40","n/e","0","n/e","n/e","n/e","0","","286","n/e","n/e","687","n/e","n/e","50","11","n/e","1"
"BZN|SI","22.04.2022 14:00 - 22.04.2022 15:00 (CET/CEST)","6","n/e","441","n/e","46","n/e","0","n/e","n/e","n/e","0","","191","n/e","n/e","687","n/e","n/e","64","11","n/e","1"
"BZN|SI","22.04.2022 15:00 - 22.04.2022 16:00 (CET/CEST)","6","n/e","424","n/e","45","n/e","0","n/e","n/e","n/e","0","","242","n/e","n/e","690","n/e","n/e","67","10","n/e","1"
"BZN|SI","22.04.2022 16:00 - 22.04.2022 17:00 (CET/CEST)","6","n/e","451","n/e","42","n/e","0","n/e","n/e","n/e","0","","264","n/e","n/e","691","n/e","n/e","57","10","n/e","1"
"BZN|SI","22.04.2022 17:00 - 22.04.2022 18:00 (CET/CEST)","6","n/e","473","n/e","45","n/e","0","n/e","n/e","n/e","0","","425","n/e","n/e","691","n/e","n/e","38","13","n/e","1"
"BZN|SI","22.04.2022 18:00 - 22.04.2022 19:00 (CET/CEST)","6","n/e","474","n/e","48","n/e","0","n/e","n/e","n/e","0","","427","n/e","n/e","691","n/e","n/e","20","9","n/e","2"
"BZN|SI","22.04.2022 19:00 - 22.04.2022 20:00 (CET/CEST)","6","n/e","474","n/e","48","n/e","0","n/e","n/e","n/e","0","","532","n/e","n/e","691","n/e","n/e","2","11","n/e","1"
"BZN|SI","22.04.2022 20:00 - 22.04.2022 21:00 (CET/CEST)","6","n/e","474","n/e","47","n/e","0","n/e","n/e","n/e","0","","516","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","22.04.2022 21:00 - 22.04.2022 22:00 (CET/CEST)","6","n/e","448","n/e","48","n/e","0","n/e","n/e","n/e","0","","409","n/e","n/e","692","n/e","n/e","0","11","n/e","1"
"BZN|SI","22.04.2022 22:00 - 22.04.2022 23:00 (CET/CEST)","6","n/e","339","n/e","46","n/e","0","n/e","n/e","n/e","0","","268","n/e","n/e","691","n/e","n/e","0","11","n/e","2"
"BZN|SI","22.04.2022 23:00 - 23.04.2022 00:00 (CET/CEST)","6","n/e","269","n/e","45","n/e","0","n/e","n/e","n/e","0","","189","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","23.04.2022 00:00 - 23.04.2022 01:00 (CET/CEST)","6","n/e","286","n/e","42","n/e","0","n/e","n/e","n/e","0","","171","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","23.04.2022 01:00 - 23.04.2022 02:00 (CET/CEST)","6","n/e","278","n/e","46","n/e","0","n/e","n/e","n/e","0","","127","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","23.04.2022 02:00 - 23.04.2022 03:00 (CET/CEST)","6","n/e","281","n/e","46","n/e","0","n/e","n/e","n/e","0","","108","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","23.04.2022 03:00 - 23.04.2022 04:00 (CET/CEST)","6","n/e","278","n/e","47","n/e","0","n/e","n/e","n/e","0","","111","n/e","n/e","691","n/e","n/e","0","9","n/e","0"
"BZN|SI","23.04.2022 04:00 - 23.04.2022 05:00 (CET/CEST)","6","n/e","283","n/e","50","n/e","0","n/e","n/e","n/e","0","","114","n/e","n/e","691","n/e","n/e","0","10","n/e","0"
"BZN|SI","23.04.2022 05:00 - 23.04.2022 06:00 (CET/CEST)","6","n/e","279","n/e","53","n/e","0","n/e","n/e","n/e","0","","119","n/e","n/e","691","n/e","n/e","0","10","n/e","0"
"BZN|SI","23.04.2022 06:00 - 23.04.2022 07:00 (CET/CEST)","6","n/e","281","n/e","52","n/e","0","n/e","n/e","n/e","0","","199","n/e","n/e","692","n/e","n/e","3","11","n/e","0"
"BZN|SI","23.04.2022 07:00 - 23.04.2022 08:00 (CET/CEST)","6","n/e","277","n/e","52","n/e","0","n/e","n/e","n/e","0","","464","n/e","n/e","692","n/e","n/e","18","10","n/e","0"
"BZN|SI","23.04.2022 08:00 - 23.04.2022 09:00 (CET/CEST)","6","n/e","276","n/e","51","n/e","0","n/e","n/e","n/e","0","","510","n/e","n/e","691","n/e","n/e","38","13","n/e","0"
"BZN|SI","23.04.2022 09:00 - 23.04.2022 10:00 (CET/CEST)","6","n/e","310","n/e","50","n/e","0","n/e","n/e","n/e","0","","420","n/e","n/e","691","n/e","n/e","60","10","n/e","0"
