"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","21.06.2024 18:00 - 21.06.2024 19:00 (CET/CEST)","11","n/e","509","n/e","32","n/e","0","n/e","n/e","n/e","156","","815","n/e","n/e","690","n/e","n/e","73","10","n/e","0"
"BZN|SI","21.06.2024 19:00 - 21.06.2024 20:00 (CET/CEST)","11","n/e","497","n/e","36","n/e","0","n/e","n/e","n/e","115","","819","n/e","n/e","690","n/e","n/e","25","2","n/e","0"
"BZN|SI","21.06.2024 20:00 - 21.06.2024 21:00 (CET/CEST)","11","n/e","496","n/e","39","n/e","0","n/e","n/e","n/e","91","","835","n/e","n/e","690","n/e","n/e","5","12","n/e","0"
"BZN|SI","21.06.2024 21:00 - 21.06.2024 22:00 (CET/CEST)","11","n/e","484","n/e","35","n/e","0","n/e","n/e","n/e","0","","833","n/e","n/e","690","n/e","n/e","1","12","n/e","1"
"BZN|SI","21.06.2024 22:00 - 21.06.2024 23:00 (CET/CEST)","11","n/e","495","n/e","32","n/e","0","n/e","n/e","n/e","0","","785","n/e","n/e","691","n/e","n/e","1","11","n/e","1"
"BZN|SI","21.06.2024 23:00 - 22.06.2024 00:00 (CET/CEST)","11","n/e","495","n/e","27","n/e","0","n/e","n/e","n/e","0","","747","n/e","n/e","691","n/e","n/e","0","11","n/e","1"
"BZN|SI","22.06.2024 00:00 - 22.06.2024 01:00 (CET/CEST)","11","n/e","506","n/e","28","n/e","0","n/e","n/e","n/e","0","","760","n/e","n/e","691","n/e","n/e","0","10","n/e","0"
"BZN|SI","22.06.2024 01:00 - 22.06.2024 02:00 (CET/CEST)","11","n/e","506","n/e","29","n/e","0","n/e","n/e","n/e","0","","761","n/e","n/e","692","n/e","n/e","0","9","n/e","0"
"BZN|SI","22.06.2024 02:00 - 22.06.2024 03:00 (CET/CEST)","11","n/e","496","n/e","28","n/e","0","n/e","n/e","n/e","0","","758","n/e","n/e","692","n/e","n/e","0","8","n/e","0"
"BZN|SI","22.06.2024 03:00 - 22.06.2024 04:00 (CET/CEST)","11","n/e","498","n/e","28","n/e","0","n/e","n/e","n/e","0","","759","n/e","n/e","692","n/e","n/e","0","9","n/e","0"
"BZN|SI","22.06.2024 04:00 - 22.06.2024 05:00 (CET/CEST)","11","n/e","409","n/e","26","n/e","0","n/e","n/e","n/e","0","","762","n/e","n/e","692","n/e","n/e","0","8","n/e","0"
"BZN|SI","22.06.2024 05:00 - 22.06.2024 06:00 (CET/CEST)","11","n/e","359","n/e","29","n/e","0","n/e","n/e","n/e","0","","764","n/e","n/e","692","n/e","n/e","4","9","n/e","0"
"BZN|SI","22.06.2024 06:00 - 22.06.2024 07:00 (CET/CEST)","11","n/e","288","n/e","30","n/e","0","n/e","n/e","n/e","0","","782","n/e","n/e","692","n/e","n/e","31","8","n/e","0"
"BZN|SI","22.06.2024 07:00 - 22.06.2024 08:00 (CET/CEST)","11","n/e","268","n/e","27","n/e","0","n/e","n/e","n/e","0","","772","n/e","n/e","692","n/e","n/e","84","8","n/e","0"
"BZN|SI","22.06.2024 08:00 - 22.06.2024 09:00 (CET/CEST)","11","n/e","406","n/e","28","n/e","0","n/e","n/e","n/e","0","","764","n/e","n/e","692","n/e","n/e","178","7","n/e","0"
"BZN|SI","22.06.2024 09:00 - 22.06.2024 10:00 (CET/CEST)","11","n/e","355","n/e","30","n/e","0","n/e","n/e","n/e","0","","744","n/e","n/e","692","n/e","n/e","250","10","n/e","0"
"BZN|SI","22.06.2024 10:00 - 22.06.2024 11:00 (CET/CEST)","11","n/e","343","n/e","29","n/e","0","n/e","n/e","n/e","0","","718","n/e","n/e","692","n/e","n/e","296","7","n/e","0"
"BZN|SI","22.06.2024 11:00 - 22.06.2024 12:00 (CET/CEST)","11","n/e","251","n/e","29","n/e","0","n/e","n/e","n/e","0","","648","n/e","n/e","691","n/e","n/e","321","6","n/e","0"
"BZN|SI","22.06.2024 12:00 - 22.06.2024 13:00 (CET/CEST)","11","n/e","245","n/e","31","n/e","0","n/e","n/e","n/e","0","","532","n/e","n/e","691","n/e","n/e","339","6","n/e","0"
"BZN|SI","22.06.2024 13:00 - 22.06.2024 14:00 (CET/CEST)","11","n/e","242","n/e","29","n/e","0","n/e","n/e","n/e","0","","474","n/e","n/e","691","n/e","n/e","368","10","n/e","0"
"BZN|SI","22.06.2024 14:00 - 22.06.2024 15:00 (CET/CEST)","11","n/e","244","n/e","27","n/e","0","n/e","n/e","n/e","0","","520","n/e","n/e","691","n/e","n/e","353","8","n/e","0"
"BZN|SI","22.06.2024 15:00 - 22.06.2024 16:00 (CET/CEST)","11","n/e","253","n/e","27","n/e","0","n/e","n/e","n/e","0","","700","n/e","n/e","690","n/e","n/e","307","8","n/e","0"
"BZN|SI","22.06.2024 16:00 - 22.06.2024 17:00 (CET/CEST)","11","n/e","300","n/e","31","n/e","0","n/e","n/e","n/e","0","","712","n/e","n/e","690","n/e","n/e","246","7","n/e","0"
"BZN|SI","22.06.2024 17:00 - 22.06.2024 18:00 (CET/CEST)","11","n/e","408","n/e","32","n/e","0","n/e","n/e","n/e","0","","762","n/e","n/e","690","n/e","n/e","169","9","n/e","0"
"BZN|SI","22.06.2024 18:00 - 22.06.2024 19:00 (CET/CEST)","11","n/e","473","n/e","38","n/e","0","n/e","n/e","n/e","0","","824","n/e","n/e","690","n/e","n/e","81","10","n/e","0"
"BZN|SI","22.06.2024 19:00 - 22.06.2024 20:00 (CET/CEST)","11","n/e","496","n/e","83","n/e","0","n/e","n/e","n/e","171","","832","n/e","n/e","690","n/e","n/e","33","2","n/e","0"
"BZN|SI","22.06.2024 20:00 - 22.06.2024 21:00 (CET/CEST)","11","n/e","492","n/e","87","n/e","0","n/e","n/e","n/e","171","","842","n/e","n/e","690","n/e","n/e","7","12","n/e","0"
"BZN|SI","22.06.2024 21:00 - 22.06.2024 22:00 (CET/CEST)","11","n/e","491","n/e","83","n/e","0","n/e","n/e","n/e","171","","827","n/e","n/e","691","n/e","n/e","2","13","n/e","0"
"BZN|SI","22.06.2024 22:00 - 22.06.2024 23:00 (CET/CEST)","11","n/e","499","n/e","38","n/e","0","n/e","n/e","n/e","111","","772","n/e","n/e","691","n/e","n/e","1","11","n/e","0"
"BZN|SI","22.06.2024 23:00 - 23.06.2024 00:00 (CET/CEST)","11","n/e","488","n/e","27","n/e","0","n/e","n/e","n/e","26","","772","n/e","n/e","691","n/e","n/e","0","11","n/e","0"
"BZN|SI","23.06.2024 00:00 - 23.06.2024 01:00 (CET/CEST)","11","n/e","417","n/e","28","n/e","0","n/e","n/e","n/e","0","","748","n/e","n/e","691","n/e","n/e","0","9","n/e","3"
"BZN|SI","23.06.2024 01:00 - 23.06.2024 02:00 (CET/CEST)","11","n/e","417","n/e","29","n/e","0","n/e","n/e","n/e","0","","750","n/e","n/e","691","n/e","n/e","0","9","n/e","3"
"BZN|SI","23.06.2024 02:00 - 23.06.2024 03:00 (CET/CEST)","11","n/e","314","n/e","28","n/e","0","n/e","n/e","n/e","0","","747","n/e","n/e","691","n/e","n/e","0","8","n/e","3"
"BZN|SI","23.06.2024 03:00 - 23.06.2024 04:00 (CET/CEST)","11","n/e","301","n/e","28","n/e","0","n/e","n/e","n/e","0","","750","n/e","n/e","691","n/e","n/e","0","8","n/e","2"
"BZN|SI","23.06.2024 04:00 - 23.06.2024 05:00 (CET/CEST)","11","n/e","248","n/e","26","n/e","0","n/e","n/e","n/e","0","","747","n/e","n/e","692","n/e","n/e","0","8","n/e","3"
"BZN|SI","23.06.2024 05:00 - 23.06.2024 06:00 (CET/CEST)","11","n/e","244","n/e","29","n/e","0","n/e","n/e","n/e","0","","755","n/e","n/e","692","n/e","n/e","4","9","n/e","3"
"BZN|SI","23.06.2024 06:00 - 23.06.2024 07:00 (CET/CEST)","11","n/e","244","n/e","29","n/e","0","n/e","n/e","n/e","0","","753","n/e","n/e","692","n/e","n/e","28","8","n/e","2"
"BZN|SI","23.06.2024 07:00 - 23.06.2024 08:00 (CET/CEST)","11","n/e","270","n/e","28","n/e","0","n/e","n/e","n/e","0","","750","n/e","n/e","691","n/e","n/e","57","8","n/e","2"
"BZN|SI","23.06.2024 08:00 - 23.06.2024 09:00 (CET/CEST)","11","n/e","232","n/e","28","n/e","0","n/e","n/e","n/e","0","","738","n/e","n/e","691","n/e","n/e","103","6","n/e","1"
"BZN|SI","23.06.2024 09:00 - 23.06.2024 10:00 (CET/CEST)","11","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","582","n/e","n/e","691","n/e","n/e","138","9","n/e","2"
"BZN|SI","23.06.2024 10:00 - 23.06.2024 11:00 (CET/CEST)","11","n/e","226","n/e","27","n/e","0","n/e","n/e","n/e","0","","416","n/e","n/e","691","n/e","n/e","154","6","n/e","2"
"BZN|SI","23.06.2024 11:00 - 23.06.2024 12:00 (CET/CEST)","11","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","429","n/e","n/e","691","n/e","n/e","161","6","n/e","2"
"BZN|SI","23.06.2024 12:00 - 23.06.2024 13:00 (CET/CEST)","11","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","403","n/e","n/e","691","n/e","n/e","181","6","n/e","1"
"BZN|SI","23.06.2024 13:00 - 23.06.2024 14:00 (CET/CEST)","11","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","399","n/e","n/e","690","n/e","n/e","190","10","n/e","1"
"BZN|SI","23.06.2024 14:00 - 23.06.2024 15:00 (CET/CEST)","11","n/e","225","n/e","26","n/e","0","n/e","n/e","n/e","0","","430","n/e","n/e","690","n/e","n/e","175","8","n/e","1"
"BZN|SI","23.06.2024 15:00 - 23.06.2024 16:00 (CET/CEST)","11","n/e","226","n/e","26","n/e","0","n/e","n/e","n/e","0","","439","n/e","n/e","690","n/e","n/e","155","8","n/e","1"
"BZN|SI","23.06.2024 16:00 - 23.06.2024 17:00 (CET/CEST)","11","n/e","226","n/e","29","n/e","0","n/e","n/e","n/e","0","","441","n/e","n/e","689","n/e","n/e","124","7","n/e","1"
"BZN|SI","23.06.2024 17:00 - 23.06.2024 18:00 (CET/CEST)","11","n/e","309","n/e","30","n/e","0","n/e","n/e","n/e","0","","669","n/e","n/e","689","n/e","n/e","85","9","n/e","1"
"BZN|SI","23.06.2024 18:00 - 23.06.2024 19:00 (CET/CEST)","11","n/e","399","n/e","32","n/e","0","n/e","n/e","n/e","170","","792","n/e","n/e","689","n/e","n/e","47","10","n/e","2"
"BZN|SI","23.06.2024 19:00 - 23.06.2024 20:00 (CET/CEST)","11","n/e","461","n/e","35","n/e","0","n/e","n/e","n/e","124","","795","n/e","n/e","689","n/e","n/e","19","4","n/e","1"
"BZN|SI","23.06.2024 20:00 - 23.06.2024 21:00 (CET/CEST)","11","n/e","488","n/e","38","n/e","0","n/e","n/e","n/e","118","","828","n/e","n/e","690","n/e","n/e","4","12","n/e","1"
"BZN|SI","23.06.2024 21:00 - 23.06.2024 22:00 (CET/CEST)","11","n/e","401","n/e","33","n/e","0","n/e","n/e","n/e","0","","808","n/e","n/e","690","n/e","n/e","1","12","n/e","1"
"BZN|SI","23.06.2024 22:00 - 23.06.2024 23:00 (CET/CEST)","11","n/e","306","n/e","29","n/e","0","n/e","n/e","n/e","0","","809","n/e","n/e","690","n/e","n/e","1","11","n/e","2"
"BZN|SI","23.06.2024 23:00 - 24.06.2024 00:00 (CET/CEST)","11","n/e","295","n/e","28","n/e","0","n/e","n/e","n/e","0","","777","n/e","n/e","690","n/e","n/e","0","11","n/e","1"
"BZN|SI","24.06.2024 00:00 - 24.06.2024 01:00 (CET/CEST)","10","n/e","291","n/e","28","n/e","0","n/e","n/e","n/e","0","","757","n/e","n/e","690","n/e","n/e","0","10","n/e","4"
"BZN|SI","24.06.2024 01:00 - 24.06.2024 02:00 (CET/CEST)","10","n/e","289","n/e","28","n/e","0","n/e","n/e","n/e","0","","709","n/e","n/e","690","n/e","n/e","0","9","n/e","4"
"BZN|SI","24.06.2024 02:00 - 24.06.2024 03:00 (CET/CEST)","10","n/e","289","n/e","28","n/e","0","n/e","n/e","n/e","0","","706","n/e","n/e","690","n/e","n/e","0","8","n/e","4"
"BZN|SI","24.06.2024 03:00 - 24.06.2024 04:00 (CET/CEST)","10","n/e","289","n/e","28","n/e","0","n/e","n/e","n/e","0","","700","n/e","n/e","691","n/e","n/e","0","9","n/e","4"
"BZN|SI","24.06.2024 04:00 - 24.06.2024 05:00 (CET/CEST)","10","n/e","289","n/e","26","n/e","0","n/e","n/e","n/e","0","","701","n/e","n/e","691","n/e","n/e","0","8","n/e","4"
"BZN|SI","24.06.2024 05:00 - 24.06.2024 06:00 (CET/CEST)","10","n/e","361","n/e","28","n/e","0","n/e","n/e","n/e","0","","760","n/e","n/e","691","n/e","n/e","3","9","n/e","4"
"BZN|SI","24.06.2024 06:00 - 24.06.2024 07:00 (CET/CEST)","10","n/e","495","n/e","29","n/e","0","n/e","n/e","n/e","161","","807","n/e","n/e","691","n/e","n/e","26","8","n/e","3"
"BZN|SI","24.06.2024 07:00 - 24.06.2024 08:00 (CET/CEST)","10","n/e","516","n/e","28","n/e","0","n/e","n/e","n/e","112","","826","n/e","n/e","691","n/e","n/e","49","8","n/e","3"
"BZN|SI","24.06.2024 08:00 - 24.06.2024 09:00 (CET/CEST)","10","n/e","435","n/e","29","n/e","0","n/e","n/e","n/e","169","","810","n/e","n/e","691","n/e","n/e","92","6","n/e","2"
"BZN|SI","24.06.2024 09:00 - 24.06.2024 10:00 (CET/CEST)","10","n/e","322","n/e","28","n/e","0","n/e","n/e","n/e","1","","740","n/e","n/e","691","n/e","n/e","113","10","n/e","3"
"BZN|SI","24.06.2024 10:00 - 24.06.2024 11:00 (CET/CEST)","10","n/e","293","n/e","27","n/e","0","n/e","n/e","n/e","0","","720","n/e","n/e","691","n/e","n/e","137","7","n/e","3"
"BZN|SI","24.06.2024 11:00 - 24.06.2024 12:00 (CET/CEST)","10","n/e","296","n/e","28","n/e","0","n/e","n/e","n/e","0","","681","n/e","n/e","692","n/e","n/e","146","7","n/e","3"
"BZN|SI","24.06.2024 12:00 - 24.06.2024 13:00 (CET/CEST)","10","n/e","298","n/e","27","n/e","0","n/e","n/e","n/e","0","","675","n/e","n/e","691","n/e","n/e","164","6","n/e","3"
"BZN|SI","24.06.2024 13:00 - 24.06.2024 14:00 (CET/CEST)","10","n/e","242","n/e","28","n/e","0","n/e","n/e","n/e","0","","665","n/e","n/e","692","n/e","n/e","196","10","n/e","3"
"BZN|SI","24.06.2024 14:00 - 24.06.2024 15:00 (CET/CEST)","10","n/e","225","n/e","27","n/e","0","n/e","n/e","n/e","0","","666","n/e","n/e","691","n/e","n/e","199","8","n/e","3"
"BZN|SI","24.06.2024 15:00 - 24.06.2024 16:00 (CET/CEST)","10","n/e","265","n/e","27","n/e","0","n/e","n/e","n/e","0","","696","n/e","n/e","691","n/e","n/e","195","8","n/e","3"
"BZN|SI","24.06.2024 16:00 - 24.06.2024 17:00 (CET/CEST)","10","n/e","402","n/e","30","n/e","0","n/e","n/e","n/e","0","","727","n/e","n/e","691","n/e","n/e","172","7","n/e","2"
"BZN|SI","24.06.2024 17:00 - 24.06.2024 18:00 (CET/CEST)","10","n/e","495","n/e","30","n/e","0","n/e","n/e","n/e","1","","741","n/e","n/e","691","n/e","n/e","131","9","n/e","2"
"BZN|SI","24.06.2024 18:00 - 24.06.2024 19:00 (CET/CEST)","10","n/e","507","n/e","39","n/e","0","n/e","n/e","n/e","165","","802","n/e","n/e","691","n/e","n/e","76","10","n/e","2"
"BZN|SI","24.06.2024 19:00 - 24.06.2024 20:00 (CET/CEST)","10","n/e","506","n/e","84","n/e","0","n/e","n/e","n/e","166","","822","n/e","n/e","690","n/e","n/e","30","2","n/e","2"
"BZN|SI","24.06.2024 20:00 - 24.06.2024 21:00 (CET/CEST)","10","n/e","501","n/e","88","n/e","0","n/e","n/e","n/e","160","","839","n/e","n/e","690","n/e","n/e","6","12","n/e","2"
"BZN|SI","24.06.2024 21:00 - 24.06.2024 22:00 (CET/CEST)","10","n/e","500","n/e","82","n/e","0","n/e","n/e","n/e","160","","826","n/e","n/e","690","n/e","n/e","1","12","n/e","2"
"BZN|SI","24.06.2024 22:00 - 24.06.2024 23:00 (CET/CEST)","10","n/e","504","n/e","79","n/e","0","n/e","n/e","n/e","152","","799","n/e","n/e","691","n/e","n/e","1","11","n/e","2"
"BZN|SI","24.06.2024 23:00 - 25.06.2024 00:00 (CET/CEST)","10","n/e","487","n/e","36","n/e","0","n/e","n/e","n/e","0","","756","n/e","n/e","691","n/e","n/e","0","11","n/e","3"
"BZN|SI","25.06.2024 00:00 - 25.06.2024 01:00 (CET/CEST)","10","n/e","380","n/e","29","n/e","0","n/e","n/e","n/e","0","","706","n/e","n/e","691","n/e","n/e","0","9","n/e","3"
"BZN|SI","25.06.2024 01:00 - 25.06.2024 02:00 (CET/CEST)","10","n/e","395","n/e","29","n/e","0","n/e","n/e","n/e","0","","704","n/e","n/e","691","n/e","n/e","0","9","n/e","3"
"BZN|SI","25.06.2024 02:00 - 25.06.2024 03:00 (CET/CEST)","10","n/e","296","n/e","29","n/e","0","n/e","n/e","n/e","0","","703","n/e","n/e","691","n/e","n/e","0","8","n/e","3"
"BZN|SI","25.06.2024 03:00 - 25.06.2024 04:00 (CET/CEST)","10","n/e","285","n/e","29","n/e","0","n/e","n/e","n/e","0","","703","n/e","n/e","691","n/e","n/e","0","9","n/e","3"
"BZN|SI","25.06.2024 04:00 - 25.06.2024 05:00 (CET/CEST)","10","n/e","284","n/e","27","n/e","0","n/e","n/e","n/e","0","","705","n/e","n/e","691","n/e","n/e","0","8","n/e","3"
"BZN|SI","25.06.2024 05:00 - 25.06.2024 06:00 (CET/CEST)","10","n/e","367","n/e","30","n/e","0","n/e","n/e","n/e","0","","717","n/e","n/e","691","n/e","n/e","4","9","n/e","3"
"BZN|SI","25.06.2024 06:00 - 25.06.2024 07:00 (CET/CEST)","10","n/e","485","n/e","31","n/e","0","n/e","n/e","n/e","0","","799","n/e","n/e","691","n/e","n/e","28","7","n/e","3"
"BZN|SI","25.06.2024 07:00 - 25.06.2024 08:00 (CET/CEST)","10","n/e","487","n/e","29","n/e","0","n/e","n/e","n/e","0","","812","n/e","n/e","691","n/e","n/e","51","8","n/e","2"
"BZN|SI","25.06.2024 08:00 - 25.06.2024 09:00 (CET/CEST)","10","n/e","409","n/e","30","n/e","0","n/e","n/e","n/e","0","","802","n/e","n/e","691","n/e","n/e","98","6","n/e","2"
"BZN|SI","25.06.2024 09:00 - 25.06.2024 10:00 (CET/CEST)","10","n/e","298","n/e","28","n/e","0","n/e","n/e","n/e","0","","721","n/e","n/e","691","n/e","n/e","125","9","n/e","2"
"BZN|SI","25.06.2024 10:00 - 25.06.2024 11:00 (CET/CEST)","10","n/e","236","n/e","28","n/e","0","n/e","n/e","n/e","0","","671","n/e","n/e","691","n/e","n/e","137","6","n/e","1"
"BZN|SI","25.06.2024 11:00 - 25.06.2024 12:00 (CET/CEST)","10","n/e","228","n/e","28","n/e","0","n/e","n/e","n/e","0","","642","n/e","n/e","691","n/e","n/e","161","6","n/e","1"
"BZN|SI","25.06.2024 12:00 - 25.06.2024 13:00 (CET/CEST)","10","n/e","222","n/e","29","n/e","0","n/e","n/e","n/e","0","","590","n/e","n/e","691","n/e","n/e","159","6","n/e","1"
"BZN|SI","25.06.2024 13:00 - 25.06.2024 14:00 (CET/CEST)","10","n/e","249","n/e","28","n/e","0","n/e","n/e","n/e","0","","675","n/e","n/e","691","n/e","n/e","168","10","n/e","2"
"BZN|SI","25.06.2024 14:00 - 25.06.2024 15:00 (CET/CEST)","10","n/e","298","n/e","27","n/e","0","n/e","n/e","n/e","0","","681","n/e","n/e","691","n/e","n/e","193","8","n/e","2"
"BZN|SI","25.06.2024 15:00 - 25.06.2024 16:00 (CET/CEST)","10","n/e","234","n/e","28","n/e","0","n/e","n/e","n/e","0","","682","n/e","n/e","691","n/e","n/e","214","8","n/e","2"
"BZN|SI","25.06.2024 16:00 - 25.06.2024 17:00 (CET/CEST)","10","n/e","285","n/e","31","n/e","0","n/e","n/e","n/e","0","","723","n/e","n/e","691","n/e","n/e","155","7","n/e","1"
"BZN|SI","25.06.2024 17:00 - 25.06.2024 18:00 (CET/CEST)","10","n/e","387","n/e","31","n/e","0","n/e","n/e","n/e","0","","752","n/e","n/e","691","n/e","n/e","101","9","n/e","1"
"BZN|SI","25.06.2024 18:00 - 25.06.2024 19:00 (CET/CEST)","10","n/e","475","n/e","33","n/e","0","n/e","n/e","n/e","83","","784","n/e","n/e","691","n/e","n/e","53","10","n/e","2"
"BZN|SI","25.06.2024 19:00 - 25.06.2024 20:00 (CET/CEST)","10","n/e","493","n/e","36","n/e","0","n/e","n/e","n/e","168","","813","n/e","n/e","691","n/e","n/e","24","2","n/e","2"
"BZN|SI","25.06.2024 20:00 - 25.06.2024 21:00 (CET/CEST)","10","n/e","493","n/e","39","n/e","0","n/e","n/e","n/e","174","","811","n/e","n/e","692","n/e","n/e","5","12","n/e","2"
"BZN|SI","25.06.2024 21:00 - 25.06.2024 22:00 (CET/CEST)","10","n/e","493","n/e","35","n/e","0","n/e","n/e","n/e","163","","804","n/e","n/e","692","n/e","n/e","1","12","n/e","2"
"BZN|SI","25.06.2024 22:00 - 25.06.2024 23:00 (CET/CEST)","10","n/e","487","n/e","30","n/e","0","n/e","n/e","n/e","0","","792","n/e","n/e","692","n/e","n/e","1","11","n/e","1"
"BZN|SI","25.06.2024 23:00 - 26.06.2024 00:00 (CET/CEST)","10","n/e","383","n/e","29","n/e","0","n/e","n/e","n/e","0","","720","n/e","n/e","692","n/e","n/e","0","11","n/e","2"
"BZN|SI","26.06.2024 00:00 - 26.06.2024 01:00 (CET/CEST)","10","n/e","388","n/e","29","n/e","0","n/e","n/e","n/e","0","","779","n/e","n/e","692","n/e","n/e","0","10","n/e","0"
"BZN|SI","26.06.2024 01:00 - 26.06.2024 02:00 (CET/CEST)","10","n/e","297","n/e","30","n/e","0","n/e","n/e","n/e","0","","699","n/e","n/e","692","n/e","n/e","0","9","n/e","0"
"BZN|SI","26.06.2024 02:00 - 26.06.2024 03:00 (CET/CEST)","10","n/e","299","n/e","30","n/e","0","n/e","n/e","n/e","0","","701","n/e","n/e","692","n/e","n/e","0","8","n/e","0"
"BZN|SI","26.06.2024 03:00 - 26.06.2024 04:00 (CET/CEST)","10","n/e","289","n/e","30","n/e","0","n/e","n/e","n/e","0","","701","n/e","n/e","692","n/e","n/e","0","9","n/e","0"
"BZN|SI","26.06.2024 04:00 - 26.06.2024 05:00 (CET/CEST)","10","n/e","302","n/e","27","n/e","0","n/e","n/e","n/e","0","","713","n/e","n/e","692","n/e","n/e","0","8","n/e","0"
"BZN|SI","26.06.2024 05:00 - 26.06.2024 06:00 (CET/CEST)","10","n/e","392","n/e","31","n/e","0","n/e","n/e","n/e","0","","747","n/e","n/e","692","n/e","n/e","4","9","n/e","0"
"BZN|SI","26.06.2024 06:00 - 26.06.2024 07:00 (CET/CEST)","10","n/e","486","n/e","30","n/e","0","n/e","n/e","n/e","0","","807","n/e","n/e","691","n/e","n/e","32","8","n/e","0"
"BZN|SI","26.06.2024 07:00 - 26.06.2024 08:00 (CET/CEST)","10","n/e","492","n/e","29","n/e","0","n/e","n/e","n/e","172","","813","n/e","n/e","691","n/e","n/e","40","7","n/e","0"
"BZN|SI","26.06.2024 08:00 - 26.06.2024 09:00 (CET/CEST)","10","n/e","408","n/e","30","n/e","0","n/e","n/e","n/e","42","","761","n/e","n/e","691","n/e","n/e","66","5","n/e","0"
"BZN|SI","26.06.2024 09:00 - 26.06.2024 10:00 (CET/CEST)","10","n/e","289","n/e","28","n/e","0","n/e","n/e","n/e","0","","747","n/e","n/e","691","n/e","n/e","92","8","n/e","0"
"BZN|SI","26.06.2024 10:00 - 26.06.2024 11:00 (CET/CEST)","10","n/e","271","n/e","28","n/e","0","n/e","n/e","n/e","0","","726","n/e","n/e","691","n/e","n/e","128","7","n/e","0"
"BZN|SI","26.06.2024 11:00 - 26.06.2024 12:00 (CET/CEST)","10","n/e","243","n/e","29","n/e","0","n/e","n/e","n/e","0","","613","n/e","n/e","691","n/e","n/e","163","6","n/e","0"
"BZN|SI","26.06.2024 12:00 - 26.06.2024 13:00 (CET/CEST)","10","n/e","242","n/e","29","n/e","0","n/e","n/e","n/e","0","","474","n/e","n/e","691","n/e","n/e","170","6","n/e","0"
"BZN|SI","26.06.2024 13:00 - 26.06.2024 14:00 (CET/CEST)","10","n/e","244","n/e","27","n/e","0","n/e","n/e","n/e","0","","460","n/e","n/e","691","n/e","n/e","170","10","n/e","0"
"BZN|SI","26.06.2024 14:00 - 26.06.2024 15:00 (CET/CEST)","10","n/e","253","n/e","28","n/e","0","n/e","n/e","n/e","0","","474","n/e","n/e","691","n/e","n/e","147","7","n/e","0"
"BZN|SI","26.06.2024 15:00 - 26.06.2024 16:00 (CET/CEST)","10","n/e","322","n/e","28","n/e","0","n/e","n/e","n/e","38","","697","n/e","n/e","691","n/e","n/e","145","8","n/e","0"
"BZN|SI","26.06.2024 16:00 - 26.06.2024 17:00 (CET/CEST)","10","n/e","399","n/e","31","n/e","0","n/e","n/e","n/e","134","","721","n/e","n/e","691","n/e","n/e","123","7","n/e","0"
"BZN|SI","26.06.2024 17:00 - 26.06.2024 18:00 (CET/CEST)","10","n/e","470","n/e","38","n/e","0","n/e","n/e","n/e","119","","752","n/e","n/e","691","n/e","n/e","90","9","n/e","0"
"BZN|SI","26.06.2024 18:00 - 26.06.2024 19:00 (CET/CEST)","10","n/e","486","n/e","80","n/e","0","n/e","n/e","n/e","171","","820","n/e","n/e","692","n/e","n/e","53","10","n/e","0"
"BZN|SI","26.06.2024 19:00 - 26.06.2024 20:00 (CET/CEST)","10","n/e","487","n/e","83","n/e","0","n/e","n/e","n/e","168","","803","n/e","n/e","692","n/e","n/e","25","2","n/e","0"
"BZN|SI","26.06.2024 20:00 - 26.06.2024 21:00 (CET/CEST)","10","n/e","492","n/e","87","n/e","0","n/e","n/e","n/e","147","","827","n/e","n/e","692","n/e","n/e","5","12","n/e","0"
"BZN|SI","26.06.2024 21:00 - 26.06.2024 22:00 (CET/CEST)","10","n/e","505","n/e","83","n/e","0","n/e","n/e","n/e","134","","844","n/e","n/e","692","n/e","n/e","1","13","n/e","0"
"BZN|SI","26.06.2024 22:00 - 26.06.2024 23:00 (CET/CEST)","10","n/e","501","n/e","49","n/e","0","n/e","n/e","n/e","0","","815","n/e","n/e","693","n/e","n/e","1","11","n/e","0"
"BZN|SI","26.06.2024 23:00 - 27.06.2024 00:00 (CET/CEST)","10","n/e","470","n/e","28","n/e","0","n/e","n/e","n/e","0","","751","n/e","n/e","692","n/e","n/e","0","11","n/e","0"
